freq,unit,rskpovth,age,sex,geo,time,value
Annual,Percentage,Below 60%,Total,Females,Netherlands,2024,27.0
Annual,Percentage,Below 60%,Total,Females,Netherlands,2025,28.2
Annual,Percentage,Below 60%,Total,Females,Austria,2003,
Annual,Percentage,Below 60%,Total,Females,Austria,2004,37.9
Annual,Percentage,Below 60%,Total,Females,Austria,2005,27.7
Annual,Percentage,Below 60%,Total,Females,Austria,2006,31.0
Annual,Percentage,Below 60%,Total,Females,Austria,2007,32.6
Annual,Percentage,Below 60%,Total,Females,Austria,2008,40.6
Annual,Percentage,Below 60%,Total,Females,Austria,2009,43.5
Annual,Percentage,Below 60%,Total,Females,Austria,2010,38.6
Annual,Percentage,Below 60%,Total,Females,Austria,2011,38.5
Annual,Percentage,Below 60%,Total,Females,Austria,2012,38.4
Annual,Percentage,Below 60%,Total,Females,Austria,2013,40.1
Annual,Percentage,Below 60%,Total,Females,Austria,2014,36.7
Annual,Percentage,Below 60%,Total,Females,Austria,2015,35.5
Annual,Percentage,Below 60%,Total,Females,Austria,2016,38.7
Annual,Percentage,Below 60%,Total,Females,Austria,2017,40.1
Annual,Percentage,Below 60%,Total,Females,Austria,2018,35.4
Annual,Percentage,Below 60%,Total,Females,Austria,2019,38.8
Annual,Percentage,Below 60%,Total,Females,Austria,2020,35.3
Annual,Percentage,Below 60%,Total,Females,Austria,2021,30.1
Annual,Percentage,Below 60%,Total,Females,Austria,2022,37.7
Annual,Percentage,Below 60%,Total,Females,Austria,2023,32.7
Annual,Percentage,Below 60%,Total,Females,Austria,2024,34.2
Annual,Percentage,Below 60%,Total,Females,Austria,2025,31.3
Annual,Percentage,Below 60%,Total,Females,Poland,2003,
Annual,Percentage,Below 60%,Total,Females,Poland,2004,
Annual,Percentage,Below 60%,Total,Females,Poland,2005,46.9
Annual,Percentage,Below 60%,Total,Females,Poland,2006,35.6
Annual,Percentage,Below 60%,Total,Females,Poland,2007,33.8
Annual,Percentage,Below 60%,Total,Females,Poland,2008,33.1
Annual,Percentage,Below 60%,Total,Females,Poland,2009,29.0
Annual,Percentage,Below 60%,Total,Females,Poland,2010,31.3
Annual,Percentage,Below 60%,Total,Females,Poland,2011,35.8
Annual,Percentage,Below 60%,Total,Females,Poland,2012,37.1
Annual,Percentage,Below 60%,Total,Females,Poland,2013,34.9
Annual,Percentage,Below 60%,Total,Females,Poland,2014,32.7
Annual,Percentage,Below 60%,Total,Females,Poland,2015,31.0
Annual,Percentage,Below 60%,Total,Females,Poland,2016,30.0
Annual,Percentage,Below 60%,Total,Females,Poland,2017,31.1
Annual,Percentage,Below 60%,Total,Females,Poland,2018,28.5
Annual,Percentage,Below 60%,Total,Females,Poland,2019,27.1
Annual,Percentage,Below 60%,Total,Females,Poland,2020,24.8
Annual,Percentage,Below 60%,Total,Females,Poland,2021,29.1
Annual,Percentage,Below 60%,Total,Females,Poland,2022,29.4
Annual,Percentage,Below 60%,Total,Females,Poland,2023,30.6
Annual,Percentage,Below 60%,Total,Females,Poland,2024,26.7
Annual,Percentage,Below 60%,Total,Females,Poland,2025,21.8
Annual,Percentage,Below 60%,Total,Females,Portugal,2003,
Annual,Percentage,Below 60%,Total,Females,Portugal,2004,16.6
Annual,Percentage,Below 60%,Total,Females,Portugal,2005,16.6
Annual,Percentage,Below 60%,Total,Females,Portugal,2006,13.0
Annual,Percentage,Below 60%,Total,Females,Portugal,2007,22.2
Annual,Percentage,Below 60%,Total,Females,Portugal,2008,21.4
Annual,Percentage,Below 60%,Total,Females,Portugal,2009,20.3
Annual,Percentage,Below 60%,Total,Females,Portugal,2010,15.7
Annual,Percentage,Below 60%,Total,Females,Portugal,2011,25.0
Annual,Percentage,Below 60%,Total,Females,Portugal,2012,28.8
Annual,Percentage,Below 60%,Total,Females,Portugal,2013,31.0
Annual,Percentage,Below 60%,Total,Females,Portugal,2014,33.7
Annual,Percentage,Below 60%,Total,Females,Portugal,2015,33.9
Annual,Percentage,Below 60%,Total,Females,Portugal,2016,30.9
Annual,Percentage,Below 60%,Total,Females,Portugal,2017,26.4
Annual,Percentage,Below 60%,Total,Females,Portugal,2018,22.5
Annual,Percentage,Below 60%,Total,Females,Portugal,2019,22.3
Annual,Percentage,Below 60%,Total,Females,Portugal,2020,17.1
Annual,Percentage,Below 60%,Total,Females,Portugal,2021,23.7
Annual,Percentage,Below 60%,Total,Females,Portugal,2022,20.9
Annual,Percentage,Below 60%,Total,Females,Portugal,2023,18.4
Annual,Percentage,Below 60%,Total,Females,Portugal,2024,25.3
Annual,Percentage,Below 60%,Total,Females,Portugal,2025,24.7
Annual,Percentage,Below 60%,Total,Females,Romania,2003,
Annual,Percentage,Below 60%,Total,Females,Romania,2004,
Annual,Percentage,Below 60%,Total,Females,Romania,2005,
Annual,Percentage,Below 60%,Total,Females,Romania,2006,
Annual,Percentage,Below 60%,Total,Females,Romania,2007,46.3
Annual,Percentage,Below 60%,Total,Females,Romania,2008,43.6
Annual,Percentage,Below 60%,Total,Females,Romania,2009,38.3
Annual,Percentage,Below 60%,Total,Females,Romania,2010,40.7
Annual,Percentage,Below 60%,Total,Females,Romania,2011,23.6
Annual,Percentage,Below 60%,Total,Females,Romania,2012,45.1
Annual,Percentage,Below 60%,Total,Females,Romania,2013,42.4
Annual,Percentage,Below 60%,Total,Females,Romania,2014,40.1
Annual,Percentage,Below 60%,Total,Females,Romania,2015,43.0
Annual,Percentage,Below 60%,Total,Females,Romania,2016,39.1
Annual,Percentage,Below 60%,Total,Females,Romania,2017,36.8
Annual,Percentage,Below 60%,Total,Females,Romania,2018,34.4
Annual,Percentage,Below 60%,Total,Females,Romania,2019,30.0
Annual,Percentage,Below 60%,Total,Females,Romania,2020,24.0
Annual,Percentage,Below 60%,Total,Females,Romania,2021,24.8
Annual,Percentage,Below 60%,Total,Females,Romania,2022,25.0
Annual,Percentage,Below 60%,Total,Females,Romania,2023,27.5
Annual,Percentage,Below 60%,Total,Females,Romania,2024,15.6
Annual,Percentage,Below 60%,Total,Females,Romania,2025,16.5
Annual,Percentage,Below 60%,Total,Females,Slovenia,2003,
Annual,Percentage,Below 60%,Total,Females,Slovenia,2004,
Annual,Percentage,Below 60%,Total,Females,Slovenia,2005,14.0
Annual,Percentage,Below 60%,Total,Females,Slovenia,2006,15.9
Annual,Percentage,Below 60%,Total,Females,Slovenia,2007,23.4
Annual,Percentage,Below 60%,Total,Females,Slovenia,2008,20.4
Annual,Percentage,Below 60%,Total,Females,Slovenia,2009,22.3
Annual,Percentage,Below 60%,Total,Females,Slovenia,2010,20.7
Annual,Percentage,Below 60%,Total,Females,Slovenia,2011,21.6
Annual,Percentage,Below 60%,Total,Females,Slovenia,2012,25.8
Annual,Percentage,Below 60%,Total,Females,Slovenia,2013,25.4
Annual,Percentage,Below 60%,Total,Females,Slovenia,2014,28.6
Annual,Percentage,Below 60%,Total,Females,Slovenia,2015,26.9
Annual,Percentage,Below 60%,Total,Females,Slovenia,2016,27.4
Annual,Percentage,Below 60%,Total,Females,Slovenia,2017,25.4
Annual,Percentage,Below 60%,Total,Females,Slovenia,2018,21.6
Annual,Percentage,Below 60%,Total,Females,Slovenia,2019,21.1
Annual,Percentage,Below 60%,Total,Females,Slovenia,2020,20.6
Annual,Percentage,Below 60%,Total,Females,Slovenia,2021,20.1
Annual,Percentage,Below 60%,Total,Females,Slovenia,2022,23.2
Annual,Percentage,Below 60%,Total,Females,Slovenia,2023,20.5
Annual,Percentage,Below 60%,Total,Females,Slovenia,2024,19.1
Annual,Percentage,Below 60%,Total,Females,Slovenia,2025,16.1
Annual,Percentage,Below 60%,Total,Females,Slovakia,2003,
Annual,Percentage,Below 60%,Total,Females,Slovakia,2004,
Annual,Percentage,Below 60%,Total,Females,Slovakia,2005,55.5
Annual,Percentage,Below 60%,Total,Females,Slovakia,2006,58.6
Annual,Percentage,Below 60%,Total,Females,Slovakia,2007,51.9
Annual,Percentage,Below 60%,Total,Females,Slovakia,2008,28.3
Annual,Percentage,Below 60%,Total,Females,Slovakia,2009,41.8
Annual,Percentage,Below 60%,Total,Females,Slovakia,2010,36.3
Annual,Percentage,Below 60%,Total,Females,Slovakia,2011,38.9
Annual,Percentage,Below 60%,Total,Females,Slovakia,2012,38.8
Annual,Percentage,Below 60%,Total,Females,Slovakia,2013,37.4
Annual,Percentage,Below 60%,Total,Females,Slovakia,2014,36.3
Annual,Percentage,Below 60%,Total,Females,Slovakia,2015,35.6
Annual,Percentage,Below 60%,Total,Females,Slovakia,2016,36.7
Annual,Percentage,Below 60%,Total,Females,Slovakia,2017,39.6
Annual,Percentage,Below 60%,Total,Females,Slovakia,2018,26.9
Annual,Percentage,Below 60%,Total,Females,Slovakia,2019,27.1
Annual,Percentage,Below 60%,Total,Females,Slovakia,2020,22.7
Annual,Percentage,Below 60%,Total,Females,Slovakia,2021,32.1
Annual,Percentage,Below 60%,Total,Females,Slovakia,2022,16.0
Annual,Percentage,Below 60%,Total,Females,Slovakia,2023,35.1
Annual,Percentage,Below 60%,Total,Females,Slovakia,2024,37.3
Annual,Percentage,Below 60%,Total,Females,Slovakia,2025,15.0
Annual,Percentage,Below 60%,Total,Females,Finland,2003,
Annual,Percentage,Below 60%,Total,Females,Finland,2004,16.9
Annual,Percentage,Below 60%,Total,Females,Finland,2005,16.0
Annual,Percentage,Below 60%,Total,Females,Finland,2006,16.4
Annual,Percentage,Below 60%,Total,Females,Finland,2007,18.6
Annual,Percentage,Below 60%,Total,Females,Finland,2008,18.3
Annual,Percentage,Below 60%,Total,Females,Finland,2009,16.7
Annual,Percentage,Below 60%,Total,Females,Finland,2010,15.7
Annual,Percentage,Below 60%,Total,Females,Finland,2011,15.4
Annual,Percentage,Below 60%,Total,Females,Finland,2012,16.0
Annual,Percentage,Below 60%,Total,Females,Finland,2013,19.9
Annual,Percentage,Below 60%,Total,Females,Finland,2014,19.5
Annual,Percentage,Below 60%,Total,Females,Finland,2015,18.2
Annual,Percentage,Below 60%,Total,Females,Finland,2016,18.0
Annual,Percentage,Below 60%,Total,Females,Finland,2017,18.4
Annual,Percentage,Below 60%,Total,Females,Finland,2018,18.4
Annual,Percentage,Below 60%,Total,Females,Finland,2019,18.1
Annual,Percentage,Below 60%,Total,Females,Finland,2020,18.0
Annual,Percentage,Below 60%,Total,Females,Finland,2021,17.7
Annual,Percentage,Below 60%,Total,Females,Finland,2022,21.7
Annual,Percentage,Below 60%,Total,Females,Finland,2023,21.3
Annual,Percentage,Below 60%,Total,Females,Finland,2024,20.7
Annual,Percentage,Below 60%,Total,Females,Finland,2025,20.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2003,
Annual,Percentage,Below 60%,Total,Females,Sweden,2004,51.2
Annual,Percentage,Below 60%,Total,Females,Sweden,2005,56.5
Annual,Percentage,Below 60%,Total,Females,Sweden,2006,49.5
Annual,Percentage,Below 60%,Total,Females,Sweden,2007,45.8
Annual,Percentage,Below 60%,Total,Females,Sweden,2008,50.5
Annual,Percentage,Below 60%,Total,Females,Sweden,2009,48.9
Annual,Percentage,Below 60%,Total,Females,Sweden,2010,39.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2011,47.1
Annual,Percentage,Below 60%,Total,Females,Sweden,2012,41.2
Annual,Percentage,Below 60%,Total,Females,Sweden,2013,41.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2014,41.3
Annual,Percentage,Below 60%,Total,Females,Sweden,2015,38.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2016,35.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2017,37.9
Annual,Percentage,Below 60%,Total,Females,Sweden,2018,36.6
Annual,Percentage,Below 60%,Total,Females,Sweden,2019,40.0
Annual,Percentage,Below 60%,Total,Females,Sweden,2020,36.0
Annual,Percentage,Below 60%,Total,Females,Sweden,2021,37.8
Annual,Percentage,Below 60%,Total,Females,Sweden,2022,42.2
Annual,Percentage,Below 60%,Total,Females,Sweden,2023,46.3
Annual,Percentage,Below 60%,Total,Females,Sweden,2024,47.1
Annual,Percentage,Below 60%,Total,Females,Sweden,2025,44.1
Annual,Percentage,Below 60%,Total,Females,Iceland,2003,
Annual,Percentage,Below 60%,Total,Females,Iceland,2004,39.5
Annual,Percentage,Below 60%,Total,Females,Iceland,2005,37.9
Annual,Percentage,Below 60%,Total,Females,Iceland,2006,39.5
Annual,Percentage,Below 60%,Total,Females,Iceland,2007,34.5
Annual,Percentage,Below 60%,Total,Females,Iceland,2008,25.9
Annual,Percentage,Below 60%,Total,Females,Iceland,2009,31.8
Annual,Percentage,Below 60%,Total,Females,Iceland,2010,39.6
Annual,Percentage,Below 60%,Total,Females,Iceland,2011,54.7
Annual,Percentage,Below 60%,Total,Females,Iceland,2012,54.8
Annual,Percentage,Below 60%,Total,Females,Iceland,2013,46.0
Annual,Percentage,Below 60%,Total,Females,Iceland,2014,38.3
Annual,Percentage,Below 60%,Total,Females,Iceland,2015,42.6
Annual,Percentage,Below 60%,Total,Females,Iceland,2016,28.1
Annual,Percentage,Below 60%,Total,Females,Iceland,2017,39.9
Annual,Percentage,Below 60%,Total,Females,Iceland,2018,37.1
Annual,Percentage,Below 60%,Total,Females,Iceland,2019,46.2
Annual,Percentage,Below 60%,Total,Females,Iceland,2020,58.7
Annual,Percentage,Below 60%,Total,Females,Iceland,2021,
Annual,Percentage,Below 60%,Total,Females,Iceland,2022,
Annual,Percentage,Below 60%,Total,Females,Iceland,2023,
Annual,Percentage,Below 60%,Total,Females,Iceland,2024,
Annual,Percentage,Below 60%,Total,Females,Iceland,2025,
Annual,Percentage,Below 60%,Total,Females,Norway,2003,
Annual,Percentage,Below 60%,Total,Females,Norway,2004,30.6
Annual,Percentage,Below 60%,Total,Females,Norway,2005,9.4
Annual,Percentage,Below 60%,Total,Females,Norway,2006,41.8
Annual,Percentage,Below 60%,Total,Females,Norway,2007,44.0
Annual,Percentage,Below 60%,Total,Females,Norway,2008,45.6
Annual,Percentage,Below 60%,Total,Females,Norway,2009,37.9
Annual,Percentage,Below 60%,Total,Females,Norway,2010,37.5
Annual,Percentage,Below 60%,Total,Females,Norway,2011,44.2
Annual,Percentage,Below 60%,Total,Females,Norway,2012,39.9
Annual,Percentage,Below 60%,Total,Females,Norway,2013,37.5
Annual,Percentage,Below 60%,Total,Females,Norway,2014,37.7
Annual,Percentage,Below 60%,Total,Females,Norway,2015,42.1
Annual,Percentage,Below 60%,Total,Females,Norway,2016,42.9
Annual,Percentage,Below 60%,Total,Females,Norway,2017,41.0
Annual,Percentage,Below 60%,Total,Females,Norway,2018,47.0
Annual,Percentage,Below 60%,Total,Females,Norway,2019,44.5
Annual,Percentage,Below 60%,Total,Females,Norway,2020,41.9
Annual,Percentage,Below 60%,Total,Females,Norway,2021,41.8
Annual,Percentage,Below 60%,Total,Females,Norway,2022,49.9
Annual,Percentage,Below 60%,Total,Females,Norway,2023,48.3
Annual,Percentage,Below 60%,Total,Females,Norway,2024,49.9
Annual,Percentage,Below 60%,Total,Females,Norway,2025,43.6
Annual,Percentage,Below 60%,Total,Females,Switzerland,2003,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2004,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2005,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2006,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2007,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2008,
Annual,Percentage,Below 60%,Total,Females,Switzerland,2009,53.7
Annual,Percentage,Below 60%,Total,Females,Switzerland,2010,53.8
Annual,Percentage,Below 60%,Total,Females,Switzerland,2011,54.4
Annual,Percentage,Below 60%,Total,Females,Switzerland,2012,51.2
Annual,Percentage,Below 60%,Total,Females,Switzerland,2013,45.1
Annual,Percentage,Below 60%,Total,Females,Switzerland,2014,48.3
Annual,Percentage,Below 60%,Total,Females,Switzerland,2015,45.4
Annual,Percentage,Below 60%,Total,Females,Switzerland,2016,47.8
Annual,Percentage,Below 60%,Total,Females,Switzerland,2017,52.8
Annual,Percentage,Below 60%,Total,Females,Switzerland,2018,48.9
Annual,Percentage,Below 60%,Total,Females,Switzerland,2019,56.1
Annual,Percentage,Below 60%,Total,Females,Switzerland,2020,54.8
Annual,Percentage,Below 60%,Total,Females,Switzerland,2021,58.6
Annual,Percentage,Below 60%,Total,Females,Switzerland,2022,53.3
Annual,Percentage,Below 60%,Total,Females,Switzerland,2023,54.4
Annual,Percentage,Below 60%,Total,Females,Switzerland,2024,56.4
Annual,Percentage,Below 60%,Total,Females,Switzerland,2025,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2003,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2004,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2005,44.2
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2006,46.7
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2007,44.7
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2008,47.0
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2009,53.2
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2010,54.1
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2011,52.3
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2012,22.8
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2013,25.2
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2014,41.8
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2015,38.8
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2016,41.8
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2017,39.8
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2018,50.1
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2019,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2020,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2021,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2022,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2023,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2024,
Annual,Percentage,Below 60%,Total,Females,United Kingdom,2025,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2003,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2004,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2005,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2006,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2007,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2008,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2009,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2010,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2011,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2012,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2013,45.2
Annual,Percentage,Below 60%,Total,Females,Montenegro,2014,41.4
Annual,Percentage,Below 60%,Total,Females,Montenegro,2015,43.8
Annual,Percentage,Below 60%,Total,Females,Montenegro,2016,45.0
Annual,Percentage,Below 60%,Total,Females,Montenegro,2017,41.7
Annual,Percentage,Below 60%,Total,Females,Montenegro,2018,43.4
Annual,Percentage,Below 60%,Total,Females,Montenegro,2019,35.0
Annual,Percentage,Below 60%,Total,Females,Montenegro,2020,30.8
Annual,Percentage,Below 60%,Total,Females,Montenegro,2021,24.1
Annual,Percentage,Below 60%,Total,Females,Montenegro,2022,17.9
Annual,Percentage,Below 60%,Total,Females,Montenegro,2023,22.6
Annual,Percentage,Below 60%,Total,Females,Montenegro,2024,
Annual,Percentage,Below 60%,Total,Females,Montenegro,2025,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2003,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2004,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2005,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2006,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2007,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2008,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2009,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2010,
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2011,56.8
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2012,62.0
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2013,58.2
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2014,54.9
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2015,47.1
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2016,51.8
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2017,48.3
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2018,43.0
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2019,37.6
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2020,32.6
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2021,31.7
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2022,33.3
Annual,Percentage,Below 60%,Total,Females,North Macedonia,2023,35.5
